packet_rate,avg_payload_size,unique_ports
429.3659616747091,1830.85537254104,16
89.65600518802339,516.7565510278416,1
362.3978517496341,1586.7660556717804,5
425.57452935129777,652.6383940065043,9
130.61473147917297,1931.260651758213,10
453.81977063578825,619.0672513646776,15
374.9159091799963,1006.6271390713067,4
299.76321572229256,676.7970134324607,9
384.5936759622501,1239.5605345123972,2
228.65257190738313,1449.7933227994733,5
48.816245831647656,287.214445036597,1
485.7107302061493,550.3344803671209,3
144.013495229796,805.5884353355868,4
85.59063892439619,811.7880328876028,20
259.5774209455732,1921.4027262851032,16
384.58696869626635,658.3788678081385,4
425.69971604883534,218.72580686884743,8
409.6445629965769,1087.855011282581,1
354.1287000439735,479.52784138592233,8
485.73747947967547,1839.4432206366832,19
92.91830151267138,877.5729968576009,10
367.7992897094508,702.1946428926144,8
366.05556450187913,107.88513865788077,13
278.34606107455807,362.00516048029846,9
211.31198506901026,585.6001460621454,18
147.91281141980366,826.6664812767001,7
303.1576622525052,1451.2270289267951,18
433.1168908676299,1979.4571376028641,14
330.7420620350199,1275.710672896633,6
411.4122225665706,302.5360788143088,12
205.19125725319208,1888.8755306132714,13
227.18663016597648,594.390321236652,18
488.02473525319334,412.92206848383466,19
462.1576230191965,1586.0002615543397,20
50.123276895298886,1053.0023443773002,11
27.11319577076416,1625.7347984740722,8
206.44368980213648,1698.0076233774596,9
301.1492572784285,1447.665809465377,11
16.034237459200632,1581.3886443462236,8
424.223003683454,1479.8427205072294,10
261.66692597790643,1989.1452032559387,9
206.76774862857255,292.38768235353893,11
224.03202037218443,1178.5917601803756,3
77.54652738844842,691.2010073758411,1
499.09360647992554,1285.6210624757298,11
380.05686035431944,1816.730394238906,19
426.9304478618718,1467.8906015222399,3
442.58351143917247,425.65682131331533,3
233.91760711177483,501.8259114807471,6
480.31667557596376,198.8931280047276,17
418.13881112291756,1118.6952909401061,19
65.70468065054652,269.1864192856003,4
493.4374223758751,254.97828769676295,8
98.7392710578572,1053.207437594046,1
228.0179452364865,1381.1991781785134,4
487.9262733596869,1646.7362105233092,2
81.29087436369198,1343.6862574792472,3
328.40478095912215,434.39062876975913,10
475.1423811438398,108.14302323752797,6
41.51190299644114,1800.63099454282,13
335.2693238676,1118.8006869236065,18
76.08825973598644,919.0531401933952,7
465.0245120720067,1508.1811213899052,15
162.7475924686024,144.7266877904601,20
418.3232388743041,425.9439208313181,8
253.46257367841838,503.8479098332949,8
120.83301515047836,1784.7587549220948,18
206.1688104465816,922.5762073899981,13
338.56081344678904,1300.8323300165591,7
15.81038994409816,104.456552138548,3
463.1303204653537,337.64532062320245,10
183.11133783325386,837.991943517531,15
178.12860964982121,558.5176626971689,13
476.16998173169003,806.2311766579212,3
184.78036958454572,636.2930979865041,15
156.92302728198376,995.7757549653443,3
437.2958692719784,705.6040102154225,1
147.50667144589914,1580.1122182236488,13
392.23289263390757,872.1060602475126,8
406.75936280062285,1888.7492381867887,6
113.68517576215554,1011.4163734672621,10
474.6668840261179,1079.1068788774921,2
33.908483931631594,144.93611641340766,18
103.25144321121464,1403.261031406764,6
454.9340512002988,597.9749059883868,12
90.65187867207068,1434.415521791929,17
428.0137591642896,1566.636047455637,3
377.7958628168867,243.4810330909223,19
373.6332494829417,1851.0306539942644,3
166.7723429314907,910.584441124667,15
422.75932325974696,903.6698840741316,5
423.9126301524439,1818.90832103897,5
176.36527396141628,1652.4943866188114,14
98.45840916355911,1972.7231512903031,11
104.83731814911798,723.0796406874455,12
251.58449052869415,780.8843338397886,3
73.495884091307,1158.051157950844,11
248.12106532403675,829.9637650926098,20
321.63140266238963,829.2418274387193,12
255.20289306829866,146.8870952241147,20
278.95631120847787,1134.6497095555749,6
318.86705277919907,235.36741764357993,13
289.83416138391766,128.8137111683994,11
497.22484793768183,263.90995054428004,7
421.0761991062684,1837.1931749194644,17
85.86681034746367,1257.052966473161,16
53.156154706305756,1894.1704065794593,7
489.83800829232223,786.9292262747846,11
281.039343802972,1256.4232043816774,11
396.0825636999964,1991.965770572773,12
46.970792016316246,909.6019896608633,12
46.84452868207443,665.2489824036294,7
318.25521361401866,1569.7129035840267,16
151.99041252232766,852.3325115530721,14
66.85183675148967,1588.0603987757395,2
123.40769900991407,459.0209149862012,19
211.81909989214017,1180.566659307302,4
63.1586416760691,887.5522228012866,11
198.8144463547988,1547.6763799898395,13
106.18883039989049,1569.7339307735447,16
92.27961029870549,1760.7081572217244,12
222.34528450593817,1704.345121494028,15
150.57835000678043,259.6745117173882,11
118.80040580058758,490.27061386271737,5
80.2728642968521,1731.9207794345643,15
332.5636424449829,1310.2272622886608,5
197.1817077845789,413.76878697941163,11
498.90679441610865,538.2475743827281,14
338.88898221461346,1863.950035478511,8
227.21254392780003,273.3114168790079,7
485.2913341817865,1164.7366013793649,5
465.9090841178906,1554.9916119734223,15
295.5135317498284,456.25551818350567,17
135.01392071778395,546.23428663138,8
236.3126473653155,297.84902326376715,11
23.61806458700865,383.5849900513545,14
121.28808908523673,1280.715404091996,19
487.81413367638805,297.09066406055626,1
15.06003912818557,123.64214346760801,15
458.24947268219825,251.45635837846896,9
493.1511567163385,1965.7262836361356,14
387.17807223702994,525.7871857777798,7
118.65530410619098,417.9130816862775,14
133.7535445523156,1637.7230706930868,1
165.7114395925069,1117.5734139641131,7
115.50934804104294,357.2072769533086,20
463.9937853124852,940.389059930517,19
55.35837079048928,1041.6327932033446,20
13.461078494907817,1513.7288594194365,4
310.58049603759656,902.1419240341872,18
208.93329373533257,1610.845498251998,20
56.86790395764796,1355.5686967932925,1
272.66268084355823,1864.36925131906,8
482.0098916649781,583.3548183337757,7
288.7096206562681,1959.0017538601314,9
238.1203580773735,912.4990911508329,13
446.0366300747112,1895.4488598911607,6
39.86688299071632,697.7543078226473,18
110.03436181605032,1528.4574548111855,10
198.66926114490974,223.5741269060504,17
457.204288206246,1240.1063527872095,11
56.1068711687479,665.0427499836707,4
275.59521556781664,990.3922327019739,20
88.91478063906128,1551.6995822856197,7
280.87124739729734,1352.7393518076065,16
237.08927521383194,247.63385252775078,20
333.7959404707253,1467.082717658415,5
426.2617692736915,338.22954312395734,11
358.8309456676669,1979.7467160828878,19
182.78145514997274,1166.5318853374145,15
421.8549796386464,1947.5199113290892,19
45.559252492306825,141.73031334197708,1
415.75036750724365,1374.4484034893553,6
206.70803893306046,828.4980002704971,14
397.1598468954485,978.9916479589236,10
390.69068627059477,301.70256265503593,19
354.6648100272676,1287.797429790169,3
100.29239167837764,514.5992407046742,2
412.42249764844547,718.3175530483015,10
75.58808727092192,1079.0459581016237,12
342.2692850605589,840.6660831941896,17
48.514191811538716,614.9049936691075,15
150.59955727993508,585.3783835885823,4
435.367777033824,872.4157641397899,18
380.3415431336637,1056.8252193227981,2
416.15170188137125,1768.7741173452455,12
450.3311166540169,142.77603176314153,9
170.3953073387193,652.0251522641029,9
223.20292054260977,505.894896669684,1
71.80247797509404,915.7546627665779,19
267.2924764422896,1095.9462630484666,16
454.40412186766116,1271.540611782228,13
402.1370059575616,1145.5864543796713,9
50.33353785557158,1724.1977531734549,7
481.3360198636752,1388.333184851342,14
272.7504093828531,1329.7124397224857,4
35.30078061599205,1675.3362414902317,6
441.95810599057995,611.6055239331382,9
166.4010782909801,1084.8573931624537,3
13.3756798715688,1549.8165575709559,7
212.90986415939216,970.957758063363,15
118.74038241335057,1405.7719325456699,1
114.53550118604886,425.25574931878646,18
207.844620937494,1588.4118604175187,7
251.82092207876065,442.50062619908584,17
284.7749277100417,214.96409943176457,10
379.75615836720016,868.3069157759343,2
417.82740446528095,1550.5791857116108,3
213.93442824135326,539.3223576865075,3
358.1328439585827,930.4340552726649,18
458.19048899215124,459.2497591704555,10
174.3290942525254,334.5224369649047,17
262.42295888436587,1513.3201003467004,13
461.83799241017596,471.63351563090515,13
190.91706924688572,1849.7975790810387,6
279.5175604214804,1562.3823641250256,3
347.48608718930547,1604.6319800612598,6
365.7652300484174,627.7553912252066,10
164.5891427200241,750.0415467085775,1
253.5156053129049,959.4493584365363,4
473.2103494401832,547.3301938285883,19
50.12469709073724,515.0070730579683,2
277.6884465632996,173.43834380378166,19
45.216879931029176,1564.0593214512203,19
408.99527957286193,680.1150116389009,1
96.98689048575017,1699.0846963755482,19
447.9436874809482,402.56228254620396,18
167.4543631247005,263.91107373421454,2
149.55392666270126,1553.0827516731547,13
277.72447393176014,1004.9048645836509,9
317.41860973967107,1626.898059494385,8
365.9041268853047,1844.5675210549427,10
122.28000504750621,1605.94854472683,11
129.87508153633058,1316.4228892125093,15
43.79280972161659,1578.2060583015345,5
486.29643073885404,1068.9580699604599,10
245.61979332806143,602.2645521246571,10
141.93971389348195,361.1957291501803,20
